Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6
16.55885781457853,25.319920427698577,-17.17292014694928,65.51605605535443,6.548187381513896,20.600212645249425,6.883228513086708,-2.9551099505735645,-2.902956091510202,1.6736976268639063,16.19370425560895
18.60856536156757,22.472554002822548,-13.58208634190221,68.4735642374524,7.311807087838792,21.58654873584327,3.6904179159097,0.9573006853648278,-4.064178114996798,2.324896159046201,19.14673000081193
20.785319395709497,20.82682307147263,-4.7287219354627945,73.00221953549861,6.98709549448049,21.406751955723685,-1.1436374672709253,4.6588577560038305,-2.2196570010533563,2.192669044684119,20.77158655399949
22.70815656268425,21.41588136282957,3.3554906143237915,77.17279585029895,6.9620103251469665,20.97399143615227,-5.506586876453838,6.973059961976527,1.1538212692205345,1.9397181571206183,19.380863449672866
23.45661705684406,23.789332101141724,5.25127885113946,79.30016639835667,7.123158459081454,20.208353159410354,-8.067183951280235,7.861667685935598,3.9273552619276497,2.093562618022398,15.33282222652942
22.340536847899216,26.554575210369862,0.6062812662414404,79.42997833387358,5.967033286438593,18.482724439731562,-9.00160063702397,7.631252134084328,4.900721583893075,2.5805604388311143,11.18083206394942
19.832315344723153,28.57014470255752,-5.643968106010337,79.34923584006886,2.4066026998786922,15.885222972730269,-9.37176232008804,6.350780438716278,4.370624804507839,2.877970825886754,9.906784420498383
17.482892498723132,29.591619663473697,-7.346896941224553,81.11152392564425,-2.589827853553881,13.716826691748052,-10.002286706825076,4.205026346560588,3.431334814550959,2.563975068014291,12.444409064747848
16.57903400141527,29.94262577368893,-2.084681841883155,85.25876594663784,-6.299660805600301,13.461428975389136,-10.845632127597018,2.086308282783896,2.853824410454042,1.7763753141384038,16.695295818403014
16.913839015860763,29.885889670726975,6.881830672967667,90.21331669528097,-6.374650849588358,15.313522878971025,-11.268752632908544,1.393984050520709,2.618801894437856,1.1205431912470276,19.056148799186303
16.98200383676206,29.536085278148978,13.20403819445771,93.34968832208041,-2.921359795355621,17.833208913560018,-10.784615085084704,2.832543406679562,2.286964062384876,1.064425516950742,17.429775906260605
15.486607288009328,29.33925810970697,12.441281098171087,93.02348682952878,1.4790037962549163,19.145797365798114,-9.564887027489341,5.406287194037227,1.7099908780144222,1.4072618518549413,13.102179054917952
12.657440391148143,30.247712779929326,5.3977444153404335,90.09343247146899,3.84452131070185,18.561784838696347,-8.323673086327148,7.14218175919996,1.2756193325885894,1.3492438767297603,9.789009619562746
10.087118636665148,33.08911513838016,-2.7251818388817615,87.57687372185208,3.1201872380760514,17.139442997955765,-7.684611054183215,7.034963018298303,1.5056152459449552,0.2219686265758023,10.51610286803932
9.342399066186069,37.57428235412191,-6.406401020141667,88.53144665332525,0.771857072863182,16.64390887628668,-7.5688211190317105,6.16458956492893,2.3806906191788637,-1.7168398865727215,14.960576849364434
10.750178751584643,42.09504609389539,-3.8548567475833977,93.73425125013554,-0.8223544707076405,17.868263314721837,-7.114536431032375,6.693436189657956,3.123557468172703,-3.252499046734274,19.61277497912954
13.542178147018618,44.785648139700946,2.176366966101294,101.00856332966407,-0.528912388364205,19.929614300310046,-5.354771145610339,9.37685007330001,2.7522153426534786,-3.169838901294037,20.70785942916602
16.79799996286336,45.023660116253474,7.079689426475475,106.89598910028224,0.7646659680722871,21.05001101459014,-2.219436686812796,12.147325445271267,0.9917949498206691,-1.3970276355916773,17.367481904597135
19.963340266911665,43.95501676003403,8.098927757360633,109.36557081908829,1.2769826721357245,20.07262983248887,0.9579628477130382,11.61958012801124,-1.2521825928936474,0.7575136200172256,12.236378979402913
22.493627752252102,43.42428690278397,5.941546635170223,109.2669240639447,0.1009603127772718,17.445247911923424,2.1790459230939163,6.3922247780194,-2.403832464222579,1.6911900950709886,9.10570431524031
23.395561168296357,44.30621345053627,3.31048213048033,109.31224870236537,-2.029333835404398,14.833024768865636,0.4993257724577167,-0.9248355017529644,-1.4243299361378623,0.9448023328026525,9.788495831817608
21.668377689819348,45.84496535266659,2.020520567081723,111.56171898947571,-3.502633431338958,13.851354314750141,-2.6842938918018326,-5.2360419328669074,1.2539238212623252,-0.36025111799167886,12.994285458944917
17.52998386127954,46.647909195606815,1.603498079107661,115.73847636590457,-3.2467160149072094,14.917172533799388,-4.211928531828423,-3.1349054598788353,3.9323170293162297,-0.6533422635670235,15.931783018698118
12.98538623290409,46.300491195650366,0.39709581517391757,119.75533875560336,-1.4800923803287847,16.9776285967946,-1.6477594556959292,3.890021428886119,4.863831658156002,0.34737688710710435,17.016226267776453
10.547628367826412,45.99511336939549,-2.307049253114637,121.87954963330023,0.6669746861711139,18.22576174240851,4.284523915278276,10.276913304273211,3.587645666175476,1.1096872859640854,16.96430599649724
11.002172124840058,47.46578698499691,-5.319941409611204,122.31437454136208,2.0497303314943567,17.24015328263641,9.750916999734864,10.693273478270493,1.2810619159827232,-0.27846512586510563,17.434291055490675
12.514989937605531,51.21297061911663,-6.740376040331356,122.69409405251108,2.1059406437283865,13.736449574243938,10.810235862484586,4.2602976484178665,-0.2746299600000248,-3.9724146566392675,18.87700516888892
12.366513064838472,55.786328628118866,-5.790847033356808,124.22566777648424,0.8928546074732018,8.668087669022754,6.944345136637127,-4.815635846410591,-0.18392638073983658,-7.6558990109412015,19.78338731884891
9.833867751261092,58.8342279854721,-3.454880179496086,126.42851795189628,-1.0955712070673878,3.7792284526930153,1.8533764631489085,-10.541340185241557,0.8910330928490158,-8.21144932594951,18.18393189680079
7.216730783559759,58.97574336836537,-1.211936362634547,127.77477897237799,-3.054926059379191,0.8482293867091233,0.37061790148043805,-9.580583941676093,1.4123987007946301,-4.498374789137423,13.881267958106683
7.70238681307128,56.84603825602368,0.5416861567674758,127.45978221442142,-4.029398646860024,1.0174268680443168,4.112012403689689,-3.2876903535591144,0.3814167131401822,1.3451316590592182,9.10904939177828
11.834989757020795,54.49005070839523,2.643620350278689,126.42107525412504,-3.4022195546642955,4.327726990720087,9.889314534324301,3.9094321512260417,-1.7707083338036531,5.446680685130449,6.829961968755441
16.275669443074047,53.67002694651468,5.776286820496997,126.47133941156251,-1.436497899878957,9.53786768342255,12.566511056268492,7.985353278684439,-3.6153667343799567,5.319230998746776,8.132289784268668
16.508056455152506,54.69047877097847,9.122945708805148,128.47205683829534,0.6910251860840164,14.431123389443616,9.797328140369157,7.843872111777239,-4.036235137330079,1.7846992228597713,11.193865482944712
11.16179285743197,56.58574770169162,10.722642730026987,131.50144113870365,1.6401308010395108,16.783762674507585,4.200647629124086,5.3190930422503815,-3.239887766165844,-1.9521009877149564,12.79339194012042
3.7494856726105583,58.22214857659705,9.404534265368824,133.77317163624673,0.9838021300161273,15.548012602247496,0.8431629615917404,3.139608201782349,-2.6111205328226252,-3.1391673146962695,10.98573560684343
-0.19214361376847577,59.2119733398106,6.3389064979735785,134.34661215677573,-0.46843243930551903,11.599532877812631,2.4516459435376037,2.806326343783789,-3.5606622211115715,-1.6357353152449274,6.6537530463654155
1.9156218158506062,59.781525572852985,4.477738806754762,133.92108695756673,-1.4092466031773632,7.325206582753124,6.9476429008179785,3.8761644431480278,-6.331194055265972,0.41752108720005143,2.655416767679954
7.308444779917358,60.056412826499525,6.128947209201514,133.95572210646395,-1.2155838407735948,5.094634560056958,9.685055494327564,4.780282353639133,-9.687492815127651,0.8214637934514932,1.3909862975605778
10.433539181895064,59.58376237805182,10.79173227699667,135.17596261923057,-0.4239411249246727,5.585061779346071,8.053007520542787,4.189530816688331,-11.723757329460959,-0.7668602288705231,3.034880457584113
8.083385636786847,57.66437537931559,15.149748158124424,137.0041949767015,-0.0017245138412894656,7.276643787271659,3.902385618164344,1.8754524367981324,-11.075224437988702,-2.8543481174263636,5.72498053161701
2.2316844687818436,54.05636214623072,15.258369296356818,138.3505602791633,-0.28394888730797063,7.628239121215206,1.4428585182126188,-1.475870083098667,-7.764903732907688,-3.7682809323582025,7.276229005884277
-2.077071489383782,49.33852084885956,9.269383878171157,138.7119716641164,-0.7317017958693903,5.021004012509201,2.767992917332455,-5.079512268618606,-3.184242331644371,-3.1580709042049704,6.836680498101939
-1.6241648901121177,44.615437850644675,-1.2930126460044251,138.42641457324999,-0.7948642338136547,-0.054873489973204626,5.632009570101132,-8.593371455507807,0.8153377662922249,-1.955798406803142,5.144647727872621
2.1022768625069768,40.88863173675435,-12.318620501437534,138.028456607331,-0.822714895722575,-5.502063157878478,5.6813895767911955,-12.008401162968338,2.9761626730741324,-1.1235703024279462,3.4220570889186344
4.544549887635663,38.68487598411664,-19.217440769628343,137.6138020217312,-1.8393392567177838,-9.311694091534303,0.8917503302752334,-15.037577214947927,3.2044564491729304,-0.6348445823018896,2.1750904573113576
2.457777713114582,38.06000312649312,-19.150058874919168,136.9847010007869,-4.247695986063452,-10.963277593388185,-6.222430039155211,-16.718538695518177,2.302464931934246,0.32425438907485404,0.9614987896591879
-3.3182216100719875,38.73275582907654,-12.45083885701236,136.31936740126565,-6.848016328767519,-11.414958729629756,-10.84157710694441,-16.03796543056015,1.125477952766853,2.203060976351292,-0.942401832239051
-9.062939914897836,40.13657286420403,-2.634119616189526,136.35791901535475,-7.472552683997022,-11.891057728669468,-10.367470515317047,-13.109463510629325,-0.036928079094785016,4.273747287526896,-3.777775410115815
-11.795345148297152,41.41666102469189,5.278603847878142,137.6564599833137,-4.929763554418867,-12.637265370274259,-6.835285923663802,-9.67290280058847,-1.3489960868667374,4.999597241144299,-7.132480541688729
-11.543256822613689,41.765014918208266,7.617820352605674,139.76328382778695,-0.45129896768841427,-12.767197539078369,-4.889336261446689,-8.008254615401441,-2.682242588201489,3.2701741890343095,-10.36489802647604
-10.39629656423337,40.96401512883965,4.44749578685321,141.38867540700323,2.944203995334498,-11.210825706382957,-7.359765918062379,-8.865002092646845,-3.1335429595767046,-0.5702485158267878,-13.054571680046838
-9.847100513459894,39.604724960898125,-0.3862325018039092,141.5531487074815,2.8502221281421676,-7.847383900249812,-12.63533640304073,-10.433242779135847,-1.6171840755701652,-4.81798585877286,-15.02852295000839
-9.434036555951383,38.565055410100115,-2.0652454859876936,140.55532978355888,-0.4897059583752356,-3.846154054745968,-16.23011858884668,-9.618582111799295,1.88326740588347,-7.507397356118984,-16.11637423661713
-7.931960895667718,38.050872431247846,1.5200985142165244,139.616678702582,-4.367516446141719,-1.0543709694200354,-14.913898445239251,-4.9663470336330775,5.710361793012054,-7.619845810134113,-16.060719782220445
-5.4196281110245295,37.20295021121255,8.118269382324579,139.48660227386807,-5.851161763665093,-0.9074817490884275,-9.49971997934527,1.461905623602215,7.431748717536023,-5.552373804929633,-14.821525684914985
-3.7479377043411928,34.91690876083442,13.023539469127002,139.54505861373542,-4.045085585520381,-3.5378380802713245,-3.851805948281661,5.353703513745142,5.845591858794213,-2.611287785081479,-12.983110587041002
-4.804295113536842,31.280318619675555,13.019312559550801,138.46062988451797,-0.41034999554144613,-7.6655071700544815,-1.3071367628393178,3.6630465219368524,2.2997955792367972,-0.1390668019164525,-11.582059307879256
-8.491698328456733,28.181991558232795,8.843816581926546,135.76537864047066,2.8874784676368783,-11.34894895247665,-1.9668162126572666,-2.5770069505275095,-0.1899298365736659,1.0679974111863708,-11.435533402033396
-12.548749378267667,28.103555933933553,4.055873144743301,132.68760523375116,4.759862788626883,-13.137622479199786,-3.242911144750117,-8.985803631382971,0.5201944919899659,0.8015145758205096,-12.468106511815058
-14.508224267495745,31.886298126105,1.6203850948416758,131.23320939692718,5.5216892960495585,-12.971406624976439,-2.733816340900871,-11.547925797836275,3.7242550249286515,-0.7815118135745283,-13.694591093086144
-13.887988136223886,37.386220078642275,1.5375210635219376,132.3489851497066,5.796251068839126,-12.113563645110272,-0.4924122549716815,-9.811092018514191,6.410413157315666,-3.2798037370898356,-14.061210872736783
-12.391819123897434,40.61286722471097,1.5749469736903925,135.0716264768254,5.453222510962516,-12.150663051698691,1.3670954338961494,-6.669098895814931,5.9528719393827085,-5.998929118019979,-13.3669082576288
-12.165972889861171,38.71810993873727,0.09845675659454267,137.53747765918075,3.8589866836881335,-13.696132078379254,1.0546375186550616,-4.9822223654447,2.4740581123881995,-7.93934282157924,-12.477703607258018
-13.874420210314266,32.50366108780381,-2.1644973053374335,138.76132725420106,1.051984363004256,-15.991619814044093,-0.97064752088927,-4.608257337141293,-1.278963694047531,-8.118892372549068,-12.618443012522858
-16.349433867329253,26.15016748851782,-3.1829388682170894,139.23491555072755,-1.5827067022690045,-17.727759793292535,-2.476720034608821,-3.016850938865334,-2.4354685143497288,-6.166262103992978,-14.316397747502704
-17.93225369915063,24.12511814527508,-2.1347258589869362,139.83789191381646,-2.1206164260293905,-18.33005665107788,-1.6647669440988406,1.2991658162107584,-0.5192989311365213,-2.66352441770399,-16.926339954442668
-18.030722310182956,27.79283146881852,-0.4683273216182938,140.41258923537936,0.2605713033876049,-18.41825323931542,1.1503836679345552,6.301787649438643,2.3051740200382613,1.067663418030357,-19.11638768291909
-17.432843802834217,34.44297433779944,-0.25565416856996737,139.7038488258845,4.340157370925697,-19.00445493552508,3.965357846379484,7.696262293119928,3.308161540714243,3.650954544968373,-19.847921239824615
-17.367400845142832,39.488509078256186,-1.698021395585779,136.84703932331385,7.655343696367986,-20.21038283928901,5.087262428728808,3.0777455696345397,1.4702183144055538,4.383612902121036,-19.011689285463987
-18.347336429329964,40.06730859643329,-2.6277378732934005,132.6971168448259,8.37154371632841,-20.958451537536156,4.6567691020880355,-5.274576705885517,-2.0268815383837513,3.485276153354273,-17.32926121830631
-19.81719047105397,37.065090309413996,-0.7844850558681749,129.32732764272083,6.565005425315676,-20.106235686380312,4.322078295556313,-11.97636319638919,-5.217948024708686,1.8259282671524892,-15.698031062646265
-20.670783788066153,33.97268702883982,3.3653432268006114,128.06344421488782,3.9217869974430593,-17.83141188778072,5.466150925268561,-13.17564147544623,-7.023771361868967,0.43998489416777486,-14.641826512437099
-20.127755184255882,33.637508002554384,6.329306855342057,128.0654823411607,2.2654112320926814,-15.708963001623532,7.853530951041633,-9.856637595616306,-7.6310459565829145,0.07138900154101391,-14.259682005824796
-18.252048988218444,35.79425090226268,4.594834038592043,127.07748765866661,2.2292963568319886,-15.288556479369845,9.900386712507984,-6.462487363192572,-7.641169837503209,0.8830967859154542,-14.47580668752651
-15.863644151327385,37.51384114054553,-1.8402800180420773,123.72764844583469,3.0760743225947684,-16.61646255144459,10.154447041601792,-6.33557693267331,-7.187336420634695,2.3639567904663177,-15.244452794061305
-14.075225399834315,36.08161133470579,-8.937291733536417,119.06392318700331,3.5443779797893225,-18.179337148366518,8.552958731046646,-8.54713466506654,-6.025305194690663,3.504715619897757,-16.470907624843278
-13.685942034133316,31.647943077801855,-11.956243632022769,115.70387406404748,2.851676758755104,-18.458733190605095,6.358204751673543,-9.256676489615192,-4.225362379458434,3.278235660451669,-17.730640660202212
-14.700102608534067,27.17185251095651,-9.569989613493597,115.39178528370981,1.0770408162966612,-17.430052979421575,5.031839565784909,-6.210680126910917,-2.506392392554998,1.3376851700133088,-18.2773218938162
-16.270580485622272,25.629875510255943,-4.816277196861531,117.43551286544263,-1.0941944665251144,-16.369492995909624,5.1751547088888055,-1.4305767410800856,-1.6993771182453754,-1.5488801521610038,-17.42661421883405
-17.16323681330268,27.04958370318456,-1.9013737381221871,119.42787475912087,-2.901414716852004,-16.34209799855619,6.320884641009621,0.8100429569082213,-2.007699957338424,-3.8448740788503235,-15.14268270077842
-16.43309149481027,28.1733833635911,-1.9050607598489164,119.39740302479231,-3.868959550174247,-16.97521442394492,7.41659576944755,-1.258045172177773,-2.8338515922032452,-4.270958648165058,-12.323848490485261
-13.968915460637827,25.27049006808182,-1.737473821763544,117.2904189227705,-3.9095065413876093,-16.94778908788521,7.394161064324109,-4.435260989711151,-3.302657892761972,-2.7601382332662867,-10.472491105733056
-10.482113957411546,17.635845125449393,2.43096838861251,114.51747463666092,-3.2914424491824255,-15.622633699748514,5.663192222187971,-3.2901871269867926,-2.921522324253157,-0.441428290573485,-10.774947344576226
-7.0721416325201565,8.617559674948161,10.525020258085037,112.31648414981316,-2.4997835303320053,-14.047408005615528,2.447008192005668,4.252921292861,-1.8133926504652382,1.3825938739858534,-13.22266684963394
-4.847255978443448,3.035581761882952,17.45429865153394,110.7461762171701,-1.9907556850048138,-14.085925499418465,-1.0717154188058513,14.105660135985378,-0.5233094767914985,2.31163350641576,-16.50231255131843
-4.670091085976058,3.159521211250201,17.00831370437587,109.16291026819879,-1.9098970705344684,-16.555926778141295,-3.192416936801634,18.959499140957206,0.32155730509968583,2.9537101507507835,-18.71068719226986
-6.948351177497901,6.859461465458988,7.595527825358593,107.23708613077824,-1.9821957784122302,-20.24468869162981,-2.7971488450623845,14.459831191609059,0.2288493877091718,3.9730780058768502,-18.564917162787193
-11.286074556178125,9.51476115565789,-5.632754671029438,105.30901444927716,-1.7537275283370086,-22.817726983249415,-0.4165531762162542,2.9975171628802295,-0.9689320620196558,5.062901419362959,-16.20718849234599
-16.239264461195205,7.982858227949524,-14.572616272541069,103.81441516465765,-1.0353166272132084,-22.70965724792219,1.7809309058358194,-8.365112837255447,-2.843528814291581,5.030796626747398,-13.027508154261962
-19.75850706678379,3.040508971476232,-14.58920343032976,102.68856763326937,-0.13314641508506186,-20.104276641121732,1.5537691038253267,-13.638549042186504,-4.375976194939955,2.988925668191785,-10.698102635410295
-20.32640357914039,-1.7540906722147298,-7.974913104506735,101.5023888625728,0.38366988525856605,-16.36794482577146,-1.4921807551446102,-11.955001231414032,-4.565897557796233,-0.5036385799691627,-10.164208913626387
-18.020197498630544,-3.4985976837088693,-1.3196443500777204,100.10896167743033,0.20655246434064967,-12.785718572160444,-5.304378653977568,-6.703245336252866,-3.2357968091928146,-3.6370348186736337,-11.208892541395377
-14.383904720336435,-2.518544229708361,0.4585994750943807,98.79343158951451,-0.41475459737964504,-9.980669711145335,-6.988092284179214,-1.5259764967650735,-1.2971753516920312,-4.781076640421288,-12.751505279452068
-11.07758384865579,-1.7833887408347877,-2.2178349826620156,97.63540669078725,-0.8987605847962774,-8.360992121060713,-5.387108928502156,2.4015003906196255,0.027976232569476234,-3.7724099891311473,-13.518531224721052
-8.40922302585106,-3.9196539709288167,-5.3665399191843335,95.93040318906219,-0.8735204495900772,-8.481896324046291,-2.2882637460718107,5.501354139332084,0.410038208128483,-1.8650662719188815,-12.71696273481975
-5.379423547869886,-8.715678223695843,-6.2206161315177555,92.62002932703916,-0.4990777723700415,-10.488143088282872,-0.9431210683607087,7.290558509129486,0.7003853138049215,-0.4010987697876778,-10.34343222431768
-1.3103238725796107,-13.306572666041873,-5.979510002467151,87.55753677356827,-0.2311145352192019,-13.181740888464823,-3.2119395821641037,5.877241891072409,1.9416443591697778,0.3607830982078166,-7.1869832298904734
2.6286337240278446,-14.73207263242847,-7.8057556413915625,82.23058627185478,-0.32818108974842053,-14.074246728775371,-7.8231252102208035,0.4246364335028867,4.039935060751263,1.1284534013783531,-4.513944913042392
3.900817941760752,-12.527020924056423,-12.419958636835744,78.8703320352745,-0.5644045221884484,-11.005110294817474,-11.361369200371072,-6.60950835789023,5.556117724452111,2.3927838588439356,-3.452147922481738
1.0069930141801469,-9.121877530082639,-16.366549138385057,78.52628851646747,-0.4975378842044811,-4.235669902534777,-11.058020992468922,-10.64200837678857,4.990397742339097,3.5848207804431107,-4.2951626071964055
-4.38107881093298,-7.850129997764942,-15.135698952835321,79.92191796953354,0.05281909794940742,3.003549915457608,-6.897780532995012,-9.11000018520208,2.3528514212187748,3.5528064904829653,-6.169359049855405
-7.971794722225036,-10.305095419275602,-8.006681437605781,80.36742190906918,0.8664545889260102,6.524097380533609,-1.2683668247951168,-4.437478643897501,-0.6652514650307819,1.8627365905501292,-7.392216532285888
-6.150552357081757,-15.156680854592476,0.49568888186462656,78.04274831222668,1.5890294904541684,4.28048583829015,3.259495454488544,-2.109909085403409,-2.1191815033903163,-0.4921407391530108,-6.44908421122543
0.8205041184208328,-19.233928056604952,4.521999165304138,73.5024284747828,2.1011488891860006,-1.885038902391877,5.821846723853617,-5.189597672018442,-1.4744566275571835,-1.7832882832717507,-3.066623479685133
8.667692733214293,-19.95971076169245,2.4639556911938016,68.98821688988556,2.4855104010186393,-7.36865480577453,7.218818934489664,-10.731538961499684,0.18005744037648863,-1.0309621484538307,1.4987271283447172
12.323457094943906,-17.289745930589717,-1.5251087025509127,66.24968163291572,2.671513857597717,-7.963606522317091,8.352706650899028,-12.060115355235057,1.4497297664840658,1.1511656402706483,5.316750528742204
9.755805485539629,-13.74800324098387,-1.7953490052449976,65.01623642561209,2.2616313538354484,-2.6245079760606367,9.0221729105994,-5.364290991272231,1.9717771929045451,3.1905446641619113,7.132310416782118
3.2345630527384968,-12.522811211342805,3.0004255343478246,63.53506720735295,0.8461623028963481,6.137916446496674,8.314430071399139,5.834061817112652,2.3320774104538877,3.959110868591809,7.2081949205443525
-2.796973828310498,-14.988115046225975,8.403882283360662,60.54060838639145,-1.4194389050639589,14.237159892598305,5.972220409918277,13.014158258356176,2.791617291890986,3.548328790307369,6.97298126540109
-5.032153543705256,-19.513720909549647,8.678121072007633,56.64553130220886,-3.616288405180323,18.61266059459426,3.2190492917608355,10.038620937030608,2.4836496241787493,2.836547793604556,7.767250107104528
-3.009673723987727,-22.684097833532256,2.9144199360332266,53.750658476638826,-4.627549939378309,18.638402293377396,1.9513200022349522,-1.2385101700183658,0.22324769853389403,2.440400279223181,9.739487223276555
1.7010342943501913,-22.02468891302732,-3.536456986951156,53.160647489651595,-3.97586589721317,15.756008336405973,3.0992814945158402,-12.42657481862027,-3.833827077471941,2.1791236844979283,11.761076767522114
7.315910514791229,-18.095877459309406,-3.8615849610996134,54.19330778605496,-2.1569647573761452,12.051061863916347,5.7340615001865345,-15.732157141642329,-7.549090345347944,1.4122956824025834,12.34926468988711
12.67796876107206,-14.19965225881778,3.554334952453026,54.64519023090857,-0.1714254707456665,8.991272196546067,7.8476049824577725,-10.129107518923103,-8.175409921377495,-0.26647299592897644,10.913674668654227
16.82909241037369,-13.768602928969436,13.241432463775688,52.6439612187519,1.2563533210730795,7.0403603870386355,8.076789803653131,-1.1920809868788602,-4.66998879531857,-2.714006434015858,8.229838167465022
18.603305728919178,-17.57522596923772,17.207484606666235,48.17305227701994,1.9820316672560292,6.077707792192932,6.788640503286262,4.575577685036153,1.2362559698703155,-5.3905128593229445,5.905329423410158
17.17216048056257,-23.19144480847713,11.748832060974909,42.98595859682148,2.050381621133404,5.995705612552849,5.489389329338902,5.13767905300139,6.2793726699349985,-7.624727004180064,5.303241535254507
13.155510503770342,-27.238870705873786,0.2615538185343269,39.101643109539054,1.274495568365519,6.883645855364163,5.313465249000873,3.1973133944581043,8.091953068365576,-8.727722828442365,6.770498596410595
8.749630648604935,-28.28124320625108,-10.147352324974557,37.25365214540777,-0.627521704710344,8.764164306789716,5.984164281353266,2.064535849194328,6.681939879734433,-8.120851709406793,9.634492175572111
6.343603058141992,-27.81418990265341,-14.535450811964424,36.53900172067742,-3.391523755114461,11.298718046499815,6.271139331047721,2.075043471997409,3.831673752587052,-5.7360658524750505,12.779907916240274
6.699173199618391,-28.52829503334572,-13.135935671791364,35.35031650980655,-5.890706119614707,13.792397551823042,5.417525874351375,1.104650044964046,1.3137657506627702,-2.4640261862192236,15.313608418989999
8.43608609154642,-31.628706483685324,-9.426294241003083,32.68213159900895,-6.741332739404086,15.566054999352826,3.9961866650431035,-1.9956663300507298,-0.29901439219972037,0.014374910932229368,16.903314336251192
